TimeZone;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1
DateTime;Test case 00;Test case 01;Test case 02;Test case 03;Test case 04;Test case 05;Test case 06;Test case 07;Test case 08;Test case 09;Test case 10;Test case 11;Test case 12;Test case 13;Test case 14;Test case 15;Test case 16;Test case 17;Test case 18;Test case 19;Test case 20;Test case 21;Test case 22;Test case 23;Test case 24;Test case 25;Test case 26;Test case 27;Test case 28;Test case 29;Test case 30;Test case 31;Test case 32;Test case 33;Test case 34;Test case 35;Test case 36;Test case 37;Test case 38;Test case 39;Test case 40;Test case 41;Test case 42;Test case 43;Test case 44;Test case 45;Test case 46;Test case 47;Test case 48;Test case 49
01/01/2014 00:00;0,2101;0,0965;0,1302;0,1125;0,2375;0,2023;0,4418;0,461;0,6378;0,5013;0,2101;0,0965;0,1302;0,1125;0,2375;0,2023;0,4418;0,461;0,6378;0,5013;0,2101;0,0965;0,1302;0,1125;0,2375;0,2023;0,4418;0,461;0,6378;0,5013;0,2101;0,0965;0,1302;0,1125;0,2375;0,2023;0,4418;0,461;0,6378;0,5013;0,2101;0,0965;0,1302;0,1125;0,2375;0,2023;0,4418;0,461;0,6378;0,5013
01/01/2014 01:00;0,1684;0,0931;0,1265;0,1191;0,2282;0,2142;0,4256;0,4262;0,6016;0,4827;0,1684;0,0931;0,1265;0,1191;0,2282;0,2142;0,4256;0,4262;0,6016;0,4827;0,1684;0,0931;0,1265;0,1191;0,2282;0,2142;0,4256;0,4262;0,6016;0,4827;0,1684;0,0931;0,1265;0,1191;0,2282;0,2142;0,4256;0,4262;0,6016;0,4827;0,1684;0,0931;0,1265;0,1191;0,2282;0,2142;0,4256;0,4262;0,6016;0,4827
01/01/2014 02:00;0,1412;0,0861;0,1239;0,1148;0,2078;0,2231;0,4192;0,4061;0,5652;0,4614;0,1412;0,0861;0,1239;0,1148;0,2078;0,2231;0,4192;0,4061;0,5652;0,4614;0,1412;0,0861;0,1239;0,1148;0,2078;0,2231;0,4192;0,4061;0,5652;0,4614;0,1412;0,0861;0,1239;0,1148;0,2078;0,2231;0,4192;0,4061;0,5652;0,4614;0,1412;0,0861;0,1239;0,1148;0,2078;0,2231;0,4192;0,4061;0,5652;0,4614
01/01/2014 03:00;0,1157;0,0779;0,1248;0,1019;0,189;0,219;0,4133;0,3898;0,5238;0,4457;0,1157;0,0779;0,1248;0,1019;0,189;0,219;0,4133;0,3898;0,5238;0,4457;0,1157;0,0779;0,1248;0,1019;0,189;0,219;0,4133;0,3898;0,5238;0,4457;0,1157;0,0779;0,1248;0,1019;0,189;0,219;0,4133;0,3898;0,5238;0,4457;0,1157;0,0779;0,1248;0,1019;0,189;0,219;0,4133;0,3898;0,5238;0,4457
01/01/2014 04:00;0,0895;0,0709;0,1325;0,0875;0,1833;0,1967;0,402;0,367;0,4764;0,4415;0,0895;0,0709;0,1325;0,0875;0,1833;0,1967;0,402;0,367;0,4764;0,4415;0,0895;0,0709;0,1325;0,0875;0,1833;0,1967;0,402;0,367;0,4764;0,4415;0,0895;0,0709;0,1325;0,0875;0,1833;0,1967;0,402;0,367;0,4764;0,4415;0,0895;0,0709;0,1325;0,0875;0,1833;0,1967;0,402;0,367;0,4764;0,4415
01/01/2014 05:00;0,0678;0,0652;0,1459;0,0733;0,1876;0,1647;0,3862;0,3405;0,4219;0,4442;0,0678;0,0652;0,1459;0,0733;0,1876;0,1647;0,3862;0,3405;0,4219;0,4442;0,0678;0,0652;0,1459;0,0733;0,1876;0,1647;0,3862;0,3405;0,4219;0,4442;0,0678;0,0652;0,1459;0,0733;0,1876;0,1647;0,3862;0,3405;0,4219;0,4442;0,0678;0,0652;0,1459;0,0733;0,1876;0,1647;0,3862;0,3405;0,4219;0,4442
01/01/2014 06:00;0,0451;0,0604;0,1662;0,0619;0,1959;0,1421;0,3707;0,3156;0,3621;0,4464;0,0451;0,0604;0,1662;0,0619;0,1959;0,1421;0,3707;0,3156;0,3621;0,4464;0,0451;0,0604;0,1662;0,0619;0,1959;0,1421;0,3707;0,3156;0,3621;0,4464;0,0451;0,0604;0,1662;0,0619;0,1959;0,1421;0,3707;0,3156;0,3621;0,4464;0,0451;0,0604;0,1662;0,0619;0,1959;0,1421;0,3707;0,3156;0,3621;0,4464
01/01/2014 07:00;0,0315;0,0557;0,196;0,0563;0,2026;0,1289;0,3554;0,2937;0,2987;0,4436;0,0315;0,0557;0,196;0,0563;0,2026;0,1289;0,3554;0,2937;0,2987;0,4436;0,0315;0,0557;0,196;0,0563;0,2026;0,1289;0,3554;0,2937;0,2987;0,4436;0,0315;0,0557;0,196;0,0563;0,2026;0,1289;0,3554;0,2937;0,2987;0,4436;0,0315;0,0557;0,196;0,0563;0,2026;0,1289;0,3554;0,2937;0,2987;0,4436
01/01/2014 08:00;0,023;0,0501;0,232;0,0561;0,2045;0,1226;0,3357;0,2696;0,2441;0,4412;0,023;0,0501;0,232;0,0561;0,2045;0,1226;0,3357;0,2696;0,2441;0,4412;0,023;0,0501;0,232;0,0561;0,2045;0,1226;0,3357;0,2696;0,2441;0,4412;0,023;0,0501;0,232;0,0561;0,2045;0,1226;0,3357;0,2696;0,2441;0,4412;0,023;0,0501;0,232;0,0561;0,2045;0,1226;0,3357;0,2696;0,2441;0,4412
01/01/2014 09:00;0,026;0,0443;0,2799;0,0595;0,199;0,1172;0,3045;0,2363;0,2002;0,4472;0,026;0,0443;0,2799;0,0595;0,199;0,1172;0,3045;0,2363;0,2002;0,4472;0,026;0,0443;0,2799;0,0595;0,199;0,1172;0,3045;0,2363;0,2002;0,4472;0,026;0,0443;0,2799;0,0595;0,199;0,1172;0,3045;0,2363;0,2002;0,4472;0,026;0,0443;0,2799;0,0595;0,199;0,1172;0,3045;0,2363;0,2002;0,4472
01/01/2014 10:00;0,0438;0,0384;0,336;0,0659;0,1833;0,1107;0,2592;0,1933;0,1792;0,4638;0,0438;0,0384;0,336;0,0659;0,1833;0,1107;0,2592;0,1933;0,1792;0,4638;0,0438;0,0384;0,336;0,0659;0,1833;0,1107;0,2592;0,1933;0,1792;0,4638;0,0438;0,0384;0,336;0,0659;0,1833;0,1107;0,2592;0,1933;0,1792;0,4638;0,0438;0,0384;0,336;0,0659;0,1833;0,1107;0,2592;0,1933;0,1792;0,4638
01/01/2014 11:00;0,0834;0,0343;0,3875;0,0772;0,1572;0,1098;0,2125;0,1498;0,1732;0,4698;0,0834;0,0343;0,3875;0,0772;0,1572;0,1098;0,2125;0,1498;0,1732;0,4698;0,0834;0,0343;0,3875;0,0772;0,1572;0,1098;0,2125;0,1498;0,1732;0,4698;0,0834;0,0343;0,3875;0,0772;0,1572;0,1098;0,2125;0,1498;0,1732;0,4698;0,0834;0,0343;0,3875;0,0772;0,1572;0,1098;0,2125;0,1498;0,1732;0,4698
01/01/2014 12:00;0,1295;0,0355;0,4167;0,0951;0,1267;0,1233;0,169;0,1227;0,1829;0,4383;0,1295;0,0355;0,4167;0,0951;0,1267;0,1233;0,169;0,1227;0,1829;0,4383;0,1295;0,0355;0,4167;0,0951;0,1267;0,1233;0,169;0,1227;0,1829;0,4383;0,1295;0,0355;0,4167;0,0951;0,1267;0,1233;0,169;0,1227;0,1829;0,4383;0,1295;0,0355;0,4167;0,0951;0,1267;0,1233;0,169;0,1227;0,1829;0,4383
01/01/2014 13:00;0,1529;0,0448;0,413;0,1312;0,0892;0,1576;0,1427;0,1115;0,2084;0,3519;0,1529;0,0448;0,413;0,1312;0,0892;0,1576;0,1427;0,1115;0,2084;0,3519;0,1529;0,0448;0,413;0,1312;0,0892;0,1576;0,1427;0,1115;0,2084;0,3519;0,1529;0,0448;0,413;0,1312;0,0892;0,1576;0,1427;0,1115;0,2084;0,3519;0,1529;0,0448;0,413;0,1312;0,0892;0,1576;0,1427;0,1115;0,2084;0,3519
01/01/2014 14:00;0,1569;0,0673;0,3908;0,1744;0,0619;0,2152;0,1257;0,1201;0,2438;0,2492;0,1569;0,0673;0,3908;0,1744;0,0619;0,2152;0,1257;0,1201;0,2438;0,2492;0,1569;0,0673;0,3908;0,1744;0,0619;0,2152;0,1257;0,1201;0,2438;0,2492;0,1569;0,0673;0,3908;0,1744;0,0619;0,2152;0,1257;0,1201;0,2438;0,2492;0,1569;0,0673;0,3908;0,1744;0,0619;0,2152;0,1257;0,1201;0,2438;0,2492
01/01/2014 15:00;0,1572;0,0924;0,3701;0,2256;0,0427;0,2786;0,1189;0,1501;0,2667;0,1804;0,1572;0,0924;0,3701;0,2256;0,0427;0,2786;0,1189;0,1501;0,2667;0,1804;0,1572;0,0924;0,3701;0,2256;0,0427;0,2786;0,1189;0,1501;0,2667;0,1804;0,1572;0,0924;0,3701;0,2256;0,0427;0,2786;0,1189;0,1501;0,2667;0,1804;0,1572;0,0924;0,3701;0,2256;0,0427;0,2786;0,1189;0,1501;0,2667;0,1804
01/01/2014 16:00;0,167;0,1203;0,3667;0,2655;0,037;0,3349;0,1215;0,2139;0,2654;0,1582;0,167;0,1203;0,3667;0,2655;0,037;0,3349;0,1215;0,2139;0,2654;0,1582;0,167;0,1203;0,3667;0,2655;0,037;0,3349;0,1215;0,2139;0,2654;0,1582;0,167;0,1203;0,3667;0,2655;0,037;0,3349;0,1215;0,2139;0,2654;0,1582;0,167;0,1203;0,3667;0,2655;0,037;0,3349;0,1215;0,2139;0,2654;0,1582
01/01/2014 17:00;0,1887;0,1463;0,3743;0,3035;0,0356;0,3755;0,1277;0,2983;0,2445;0,1681;0,1887;0,1463;0,3743;0,3035;0,0356;0,3755;0,1277;0,2983;0,2445;0,1681;0,1887;0,1463;0,3743;0,3035;0,0356;0,3755;0,1277;0,2983;0,2445;0,1681;0,1887;0,1463;0,3743;0,3035;0,0356;0,3755;0,1277;0,2983;0,2445;0,1681;0,1887;0,1463;0,3743;0,3035;0,0356;0,3755;0,1277;0,2983;0,2445;0,1681
01/01/2014 18:00;0,2156;0,1748;0,3842;0,3399;0,0353;0,4017;0,1307;0,3789;0,2138;0,187;0,2156;0,1748;0,3842;0,3399;0,0353;0,4017;0,1307;0,3789;0,2138;0,187;0,2156;0,1748;0,3842;0,3399;0,0353;0,4017;0,1307;0,3789;0,2138;0,187;0,2156;0,1748;0,3842;0,3399;0,0353;0,4017;0,1307;0,3789;0,2138;0,187;0,2156;0,1748;0,3842;0,3399;0,0353;0,4017;0,1307;0,3789;0,2138;0,187
01/01/2014 19:00;0,2438;0,2159;0,3878;0,3813;0,0331;0,4138;0,1257;0,4325;0,1861;0,1956;0,2438;0,2159;0,3878;0,3813;0,0331;0,4138;0,1257;0,4325;0,1861;0,1956;0,2438;0,2159;0,3878;0,3813;0,0331;0,4138;0,1257;0,4325;0,1861;0,1956;0,2438;0,2159;0,3878;0,3813;0,0331;0,4138;0,1257;0,4325;0,1861;0,1956;0,2438;0,2159;0,3878;0,3813;0,0331;0,4138;0,1257;0,4325;0,1861;0,1956
01/01/2014 20:00;0,2746;0,2657;0,3831;0,4248;0,0301;0,4149;0,1188;0,4642;0,1646;0,1966;0,2746;0,2657;0,3831;0,4248;0,0301;0,4149;0,1188;0,4642;0,1646;0,1966;0,2746;0,2657;0,3831;0,4248;0,0301;0,4149;0,1188;0,4642;0,1646;0,1966;0,2746;0,2657;0,3831;0,4248;0,0301;0,4149;0,1188;0,4642;0,1646;0,1966;0,2746;0,2657;0,3831;0,4248;0,0301;0,4149;0,1188;0,4642;0,1646;0,1966
01/01/2014 21:00;0,3053;0,3325;0,3699;0,4629;0,0268;0,407;0,1182;0,487;0,1481;0,1956;0,3053;0,3325;0,3699;0,4629;0,0268;0,407;0,1182;0,487;0,1481;0,1956;0,3053;0,3325;0,3699;0,4629;0,0268;0,407;0,1182;0,487;0,1481;0,1956;0,3053;0,3325;0,3699;0,4629;0,0268;0,407;0,1182;0,487;0,1481;0,1956;0,3053;0,3325;0,3699;0,4629;0,0268;0,407;0,1182;0,487;0,1481;0,1956
