TimeZone;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1
DateTime;Test case 00;Test case 01;Test case 02;Test case 03;Test case 04;Test case 05;Test case 06;Test case 07;Test case 08;Test case 09;Test case 10;Test case 11;Test case 12;Test case 13;Test case 14;Test case 15;Test case 16;Test case 17;Test case 18;Test case 19;Test case 20;Test case 21;Test case 22;Test case 23;Test case 24;Test case 25;Test case 26;Test case 27;Test case 28;Test case 29;Test case 30;Test case 31;Test case 32;Test case 33;Test case 34;Test case 35;Test case 36;Test case 37;Test case 38;Test case 39;Test case 40;Test case 41;Test case 42;Test case 43;Test case 44;Test case 45;Test case 46;Test case 47;Test case 48;Test case 49
01/01/2014 00:00;14258,0133661;13072,860635;21410,2723;14209,7804015;18233,7873588;17220,895199;15849,7010505;18199,3352359;15009,0694604;10502,7329137;14616,3153503;12025,5163642;14988,3981867;13548,2998133;14926,3843804;21878,8210522;17207,1143498;14071,9719561;17158,8813927;10888,5965963;13086,6414842;14037,5198407;18254,4586176;20025,2973023;12955,723441;12976,3947207;15835,9202013;15002,1790359;10799,0210857;11556,9676031;15877,2627488;15553,4128532;17758,3481821;16056,4137432;12321,8045496;12328,6949682;13286,4637418;15484,5086372;14795,4663581;16965,9495492;16214,8934638;11474,282538;15498,2894714;11019,514626;14133,985755;16035,7424694;17779,0194409;13231,3403616;11977,2833996;12053,0780477
02/01/2014 00:00;14296,5175572;14172,489946;19436,7730057;14151,8186797;19912,2121825;15026,9023778;17679,7151702;16728,8368167;14468,778118;9921,09903572;13235,3924372;9604,13958256;17845,0853303;12725,5011435;15309,409711;19684,828231;18878,6487489;15791,7393123;18237,839427;12043,3492756;13814,1879469;14985,5598452;18162,0447715;19429,8825811;13586,8040058;10382,7573648;16818,4123213;13049,3510138;10947,7720402;10906,4295076;17149,1526117;17824,4140565;19326,5262422;15950,2190329;11691,937707;12298,2949284;12084,6918216;13635,036954;15488,5607054;18182,7160452;16253,3976399;11547,2388296;15212,9437967;11802,1844839;12553,2405693;16170,7125748;19464,3346891;14771,9567354;11891,7599796;12794,4053744
03/01/2014 00:00;10309,7398571;15532,6803932;20610,9220414;15381,0910822;19460,2214198;14733,3913297;17124,3680686;15050,3507769;14974,5561363;11804,9616242;13320,8546412;10240,8356277;16903,8745267;14065,0203229;17083,0255211;20721,1687899;20900,3197842;18027,0134649;19411,9884477;12886,7580089;14120,1437046;15773,8451789;18860,7546304;18798,7408092;15353,5293839;11205,4948333;15884,0919424;13121,0323835;12142,5923421;11825,6328905;17317,2999121;17158,8201915;19143,2619636;17854,7528952;12121,9210759;11481,111739;11129,7001719;11832,5233076;13644,7045264;21065,6899444;15911,6536407;11770,5095087;14092,5820063;11894,5371199;13699,8279066;15064,1316261;17799,6295134;16559,3534021;11997,8934647;11432,8787893
04/01/2014 00:00;10283,101964;14817,000212;21039,0520542;16463,8112662;18179,5265692;13183,9699995;19757,4334104;16022,8242123;15891,9061751;11061,7197611;13252,8742304;12784,3254693;17752,3203496;13569,8336687;18131,293612;20529,1607546;18737,650826;19509,3781851;22913,2470778;11337,3366668;14334,6706166;17676,525709;20067,502427;19943,4748144;14637,8492191;12040,159801;14100,3962286;13142,6274535;13838,5601706;12515,5989808;16959,9217167;15823,0019442;17194,1961077;17497,3747147;12246,8724922;11206,4186386;11612,9535859;11592,2823211;13156,4083027;21094,175436;15457,809531;11798,9949959;13039,2711087;10827,4453731;13487,1486035;17779,8820479;18462,0339024;15760,9881379;11923,022607;11330,4462497
05/01/2014 00:00;10861,5204483;14272,2797641;19192,0416872;16449,6533902;19226,4937952;11495,4393382;19329,8501341;17958,6559856;14120,6904547;8367,18736013;11764,1658417;11130,2469369;15829,5153271;9428,31248007;14575,4583666;18468,5472852;16160,2556175;20845,743169;22843,9658052;11268,0553972;13900,1969292;18668,3695384;18468,5472852;19405,6447896;14058,6766424;11433,4255394;12832,1813787;12294,7284017;13528,1140824;11440,315958;15588,3505264;11998,4402148;17855,2996467;16876,8595949;12398,0847465;11936,4264025;12108,6869768;10551,4514123;12969,989839;18923,3151883;15292,062344;11061,342706;11647,0286477;11371,4117271;12604,7974228;15677,9260161;20039,5636869;15505,6654464;14327,4031444;10709,9311389
06/01/2014 00:00;12685,9277239;15827,9605541;12306,9544719;18081,1288402;20051,7897631;12217,3789762;19941,5429997;17784,8406429;12107,1321993;9440,53856523;9922,86816059;12527,4479973;18701,2668884;10219,1563475;12010,6662865;16076,0157794;14256,9441375;20623,6948542;21712,3816695;9323,40137122;14518,7802075;18432,5403894;16854,6335482;19541,8984635;13443,8742399;12506,776731;10866,8560865;12162,2555945;12775,5032196;10212,2659154;13223,3807144;11769,5014814;16647,9208704;14877,0821932;12182,9268608;12003,7758694;9316,5109541;10529,2253686;11176,9251226;18411,8691156;12837,5170319;10322,5126923;12293,1736227;11280,2814674;11617,9121868;13712,6007284;21319,6275728;13953,7655335;13120,0243696;10501,6636852
07/01/2014 00:00;13004,9529643;13838,6941432;11626,8683927;18103,8658818;20398,3767004;14169,4344291;19667,9918738;14355,475854;13487,2825746;11116,9771124;10524,4007402;14879,1479968;15609,53281;12963,6104317;10496,8390568;12867,1445189;15016,9564452;19833,3620339;22258,7908748;11082,5249985;15444,1626499;18930,7166376;19750,6769539;20253,6778289;13886,9270914;13445,9400286;10524,4007402;14176,3248611;12853,3636698;11530,4024784;13707,7761;11447,7173998;13156,5422738;15995,396497;13039,4050797;13542,4059563;9518,39900198;11275,456839;10779,3463945;15609,53281;12612,1988646;9401,2618214;13990,2834377;11082,5249985;11943,8278444;15699,1083146;21369,9263276;15519,9573203;12812,0211372;10972,2782216
08/01/2014 00:00;12177,1056588;14953,9460787;13334,6967065;18171,7735525;20907,2714249;16394,0444581;17000,4016572;12252,9003202;15291,5768086;11915,2696023;12487,1746933;17999,5129827;14581,8632364;14726,5621272;11598,3101491;14823,0280415;16745,4560223;13252,0116279;22147,5475512;12742,1203342;16931,4974263;18123,5405953;20597,2024083;18998,6242934;16214,8934638;13534,5189641;11708,5569111;15264,0151103;14271,7942153;11839,4749393;15353,5906;11426,0495734;12294,2428528;17475,8408339;13679,2178415;16724,7847634;9772,34808119;13403,6009359;11419,1591563;15842,8106259;12755,9011819;11474,282538;15326,0289166;10764,5689717;12349,366233;13382,9296696;21616,9849927;16139,0988083;15036,6311439;12659,4352691
09/01/2014 00:00;12139,8152033;17748,6194011;15164,7108396;18651,2647974;21104,2553366;15901,9860907;16253,3976399;10644,5934362;15688,3829585;11395,649535;12374,0895764;15226,7246309;15750,3967798;15557,4649362;12036,458857;16832,1931705;16866,6452785;13752,174148;18403,2095722;12167,3768867;19436,7730057;16825,3027459;20174,0482419;23722,616021;13097,5839769;12318,9661947;11795,2940518;15550,5745117;15826,1914203;11106,2517668;15764,1776289;12491,2267704;11237,1698085;17845,0853303;14441,2164346;17038,9058482;11230,2793779;15185,3820984;12064,0205404;16156,9317256;12511,8980367;12567,021417;14530,7919303;9996,89368224;11753,9515208;11064,9092342;18995,7859519;14365,4217881;14751,2854557;13242,2828543
