TimeZone;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1;Etc/GMT-1
DateTime;Test case 00;Test case 01;Test case 02;Test case 03;Test case 04;Test case 05;Test case 06;Test case 07;Test case 08;Test case 09;Test case 10;Test case 11;Test case 12;Test case 13;Test case 14;Test case 15;Test case 16;Test case 17;Test case 18;Test case 19;Test case 20;Test case 21;Test case 22;Test case 23;Test case 24;Test case 25;Test case 26;Test case 27;Test case 28;Test case 29;Test case 30;Test case 31;Test case 32;Test case 33;Test case 34;Test case 35;Test case 36;Test case 37;Test case 38;Test case 39;Test case 40;Test case 41;Test case 42;Test case 43;Test case 44;Test case 45;Test case 46;Test case 47;Test case 48;Test case 49;Test case 50;Test case 51
01/01/2014 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1974,11749684;1123,71615433;1132,77750744;1291,07351599;1732,9155776;1229,25917532;1732,4211709;2361,34665996;1258,33188213;1342,35851726;1878,61771791;2669,96515718;1333,14551839;1699,26822389;1745,3744188;1897,47337862;2010,68593554;2062,26557273;1768,92209607;1249,39759292;1481,75350986;916,808679922;1625,93642285;1863,69930723;1362,52671005;1710,31689807;1215,00066602;1410,99068483;1364,95477323;1401,76556815
01/01/2014 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1974,11749684;1123,71615433;1132,77750744;1291,07351599;1732,9155776;1229,25917532;1732,4211709;2361,34665996;1258,33188213;1342,35851726;1878,61771791;2669,96515718;1333,14551839;1699,26822389;1745,3744188;1897,47337862;2010,68593554;2062,26557273;1768,92209607;1249,39759292;1481,75350986;916,808679922;1625,93642285;1863,69930723;1362,52671005;1710,31689807;1215,00066602;1410,99068483;1364,95477323;1401,76556815
01/01/2014 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1974,11749684;1123,71615433;1132,77750744;1291,07351599;1732,9155776;1229,25917532;1732,4211709;2361,34665996;1258,33188213;1342,35851726;1878,61771791;2669,96515718;1333,14551839;1699,26822389;1745,3744188;1897,47337862;2010,68593554;2062,26557273;1768,92209607;1249,39759292;1481,75350986;916,808679922;1625,93642285;1863,69930723;1362,52671005;1710,31689807;1215,00066602;1410,99068483;1364,95477323;1401,76556815
01/01/2014 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1974,11749684;1123,71615433;1132,77750744;1291,07351599;1732,9155776;1229,25917532;1732,4211709;2361,34665996;1258,33188213;1342,35851726;1878,61771791;2669,96515718;1333,14551839;1699,26822389;1745,3744188;1897,47337862;2010,68593554;2062,26557273;1768,92209607;1249,39759292;1481,75350986;916,808679922;1625,93642285;1863,69930723;1362,52671005;1710,31689807;1215,00066602;1410,99068483;1364,95477323;1401,76556815
01/01/2014 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1974,11749684;1123,71615433;1132,77750744;1291,07351599;1732,9155776;1229,25917532;1732,4211709;2361,34665996;1258,33188213;1342,35851726;1878,61771791;2669,96515718;1333,14551839;1699,26822389;1745,3744188;1897,47337862;2010,68593554;2062,26557273;1768,92209607;1249,39759292;1481,75350986;916,808679922;1625,93642285;1863,69930723;1362,52671005;1710,31689807;1215,00066602;1410,99068483;1364,95477323;1401,76556815
01/01/2014 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1974,11749684;1123,71615433;1132,77750744;1291,07351599;1732,9155776;1229,25917532;1732,4211709;2361,34665996;1258,33188213;1342,35851726;1878,61771791;2669,96515718;1333,14551839;1699,26822389;1745,3744188;1897,47337862;2010,68593554;2062,26557273;1768,92209607;1249,39759292;1481,75350986;916,808679922;1625,93642285;1863,69930723;1362,52671005;1710,31689807;1215,00066602;1410,99068483;1364,95477323;1401,76556815
01/01/2014 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1974,11749684;1123,71615433;1132,77750744;1291,07351599;1732,9155776;1229,25917532;1732,4211709;2361,34665996;1258,33188213;1342,35851726;1878,61771791;2669,96515718;1333,14551839;1699,26822389;1745,3744188;1897,47337862;2010,68593554;2062,26557273;1768,92209607;1249,39759292;1481,75350986;916,808679922;1625,93642285;1863,69930723;1362,52671005;1710,31689807;1215,00066602;1410,99068483;1364,95477323;1401,76556815
01/01/2014 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1974,11749684;1123,71615433;1132,77750744;1291,07351599;1732,9155776;1229,25917532;1732,4211709;2361,34665996;1258,33188213;1342,35851726;1878,61771791;2669,96515718;1333,14551839;1699,26822389;1745,3744188;1897,47337862;2010,68593554;2062,26557273;1768,92209607;1249,39759292;1481,75350986;916,808679922;1625,93642285;1863,69930723;1362,52671005;1710,31689807;1215,00066602;1410,99068483;1364,95477323;1401,76556815
01/01/2014 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1974,11749684;1123,71615433;1132,77750744;1291,07351599;1732,9155776;1229,25917532;1732,4211709;2361,34665996;1258,33188213;1342,35851726;1878,61771791;2669,96515718;1333,14551839;1699,26822389;1745,3744188;1897,47337862;2010,68593554;2062,26557273;1768,92209607;1249,39759292;1481,75350986;916,808679922;1625,93642285;1863,69930723;1362,52671005;1710,31689807;1215,00066602;1410,99068483;1364,95477323;1401,76556815
