TimeZone;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris
DateTime;Test case 0;Test case 1;Test case 8;Test case 9;Test case 6;Test case 7;Test case 4;Test case 5;Test case 2;Test case 3
Jan 1, 2050 12:00 AM;211,185424;211,185424;211,185424;211,185424;211,185424;211,185424;211,185424;211,185424;211,185424;211,185424
Jan 1, 2050 1:00 AM;201,514327;201,514327;201,514327;201,514327;201,514327;201,514327;201,514327;201,514327;201,514327;201,514327
Jan 1, 2050 2:00 AM;188,593953;188,593953;188,593953;188,593953;188,593953;188,593953;188,593953;188,593953;188,593953;188,593953
Jan 1, 2050 3:00 AM;176,59314;176,59314;176,59314;176,59314;176,59314;176,59314;176,59314;176,59314;176,59314;176,59314
Jan 1, 2050 4:00 AM;168,801112;168,801112;168,801112;168,801112;168,801112;168,801112;168,801112;168,801112;168,801112;168,801112
Jan 1, 2050 5:00 AM;166,830452;166,830452;166,830452;166,830452;166,830452;166,830452;166,830452;166,830452;166,830452;166,830452
Jan 1, 2050 6:00 AM;170,088254;170,088254;170,088254;170,088254;170,088254;170,088254;170,088254;170,088254;170,088254;170,088254
Jan 1, 2050 7:00 AM;173,462493;173,462493;173,462493;173,462493;173,462493;173,462493;173,462493;173,462493;173,462493;173,462493
Jan 1, 2050 8:00 AM;177,745574;177,745574;177,745574;177,745574;177,745574;177,745574;177,745574;177,745574;177,745574;177,745574
Jan 1, 2050 9:00 AM;195,737782;195,737782;195,737782;195,737782;195,737782;195,737782;195,737782;195,737782;195,737782;195,737782
Jan 1, 2050 10:00 AM;216,163718;216,163718;216,163718;216,163718;216,163718;216,163718;216,163718;216,163718;216,163718;216,163718
Jan 1, 2050 11:00 AM;233,031747;233,031747;233,031747;233,031747;233,031747;233,031747;233,031747;233,031747;233,031747;233,031747
Jan 1, 2050 12:00 PM;236,357755;236,357755;236,357755;236,357755;236,357755;236,357755;236,357755;236,357755;236,357755;236,357755
Jan 1, 2050 1:00 PM;223,572088;223,572088;223,572088;223,572088;223,572088;223,572088;223,572088;223,572088;223,572088;223,572088
Jan 1, 2050 2:00 PM;211,897688;211,897688;211,897688;211,897688;211,897688;211,897688;211,897688;211,897688;211,897688;211,897688
Jan 1, 2050 3:00 PM;209,068852;209,068852;209,068852;209,068852;209,068852;209,068852;209,068852;209,068852;209,068852;209,068852
Jan 1, 2050 4:00 PM;218,35751;218,35751;218,35751;218,35751;218,35751;218,35751;218,35751;218,35751;218,35751;218,35751
Jan 1, 2050 5:00 PM;252,130594;252,130594;252,130594;252,130594;252,130594;252,130594;252,130594;252,130594;252,130594;252,130594
Jan 1, 2050 6:00 PM;250,378679;250,378679;250,378679;250,378679;250,378679;250,378679;250,378679;250,378679;250,378679;250,378679
Jan 1, 2050 7:00 PM;251,556691;251,556691;251,556691;251,556691;251,556691;251,556691;251,556691;251,556691;251,556691;251,556691
Jan 1, 2050 8:00 PM;248,625058;248,625058;248,625058;248,625058;248,625058;248,625058;248,625058;248,625058;248,625058;248,625058
Jan 1, 2050 9:00 PM;245,785991;245,785991;245,785991;245,785991;245,785991;245,785991;245,785991;245,785991;245,785991;245,785991
Jan 1, 2050 10:00 PM;229,328415;229,328415;229,328415;229,328415;229,328415;229,328415;229,328415;229,328415;229,328415;229,328415
Jan 1, 2050 11:00 PM;206,318696;206,318696;206,318696;206,318696;206,318696;206,318696;206,318696;206,318696;206,318696;206,318696
Jan 2, 2050 12:00 AM;192,234926;192,234926;192,234926;192,234926;192,234926;192,234926;192,234926;192,234926;192,234926;192,234926
Jan 2, 2050 1:00 AM;175,9978;175,9978;175,9978;175,9978;175,9978;175,9978;175,9978;175,9978;175,9978;175,9978
Jan 2, 2050 2:00 AM;167,498381;167,498381;167,498381;167,498381;167,498381;167,498381;167,498381;167,498381;167,498381;167,498381
Jan 2, 2050 3:00 AM;164,272733;164,272733;164,272733;164,272733;164,272733;164,272733;164,272733;164,272733;164,272733;164,272733
Jan 2, 2050 4:00 AM;165,232487;165,232487;165,232487;165,232487;165,232487;165,232487;165,232487;165,232487;165,232487;165,232487
Jan 2, 2050 5:00 AM;174,064653;174,064653;174,064653;174,064653;174,064653;174,064653;174,064653;174,064653;174,064653;174,064653
Jan 2, 2050 6:00 AM;198,768069;198,768069;198,768069;198,768069;198,768069;198,768069;198,768069;198,768069;198,768069;198,768069
Jan 2, 2050 7:00 AM;227,348741;227,348741;227,348741;227,348741;227,348741;227,348741;227,348741;227,348741;227,348741;227,348741
Jan 2, 2050 8:00 AM;253,300567;253,300567;253,300567;253,300567;253,300567;253,300567;253,300567;253,300567;253,300567;253,300567
Jan 2, 2050 9:00 AM;276,508083;276,508083;276,508083;276,508083;276,508083;276,508083;276,508083;276,508083;276,508083;276,508083
Jan 2, 2050 10:00 AM;284,806782;284,806782;284,806782;284,806782;284,806782;284,806782;284,806782;284,806782;284,806782;284,806782
Jan 2, 2050 11:00 AM;288,580513;288,580513;288,580513;288,580513;288,580513;288,580513;288,580513;288,580513;288,580513;288,580513
Jan 2, 2050 12:00 PM;283,359357;283,359357;283,359357;283,359357;283,359357;283,359357;283,359357;283,359357;283,359357;283,359357
Jan 2, 2050 1:00 PM;270,726179;270,726179;270,726179;270,726179;270,726179;270,726179;270,726179;270,726179;270,726179;270,726179
Jan 2, 2050 2:00 PM;271,273043;271,273043;271,273043;271,273043;271,273043;271,273043;271,273043;271,273043;271,273043;271,273043
Jan 2, 2050 3:00 PM;275,240429;275,240429;275,240429;275,240429;275,240429;275,240429;275,240429;275,240429;275,240429;275,240429
Jan 2, 2050 4:00 PM;291,564273;291,564273;291,564273;291,564273;291,564273;291,564273;291,564273;291,564273;291,564273;291,564273
Jan 2, 2050 5:00 PM;328,875778;328,875778;328,875778;328,875778;328,875778;328,875778;328,875778;328,875778;328,875778;328,875778
Jan 2, 2050 6:00 PM;320,17028;320,17028;320,17028;320,17028;320,17028;320,17028;320,17028;320,17028;320,17028;320,17028
Jan 2, 2050 7:00 PM;313,12194;313,12194;313,12194;313,12194;313,12194;313,12194;313,12194;313,12194;313,12194;313,12194
Jan 2, 2050 8:00 PM;298,036518;298,036518;298,036518;298,036518;298,036518;298,036518;298,036518;298,036518;298,036518;298,036518
Jan 2, 2050 9:00 PM;282,535285;282,535285;282,535285;282,535285;282,535285;282,535285;282,535285;282,535285;282,535285;282,535285
Jan 2, 2050 10:00 PM;254,102716;254,102716;254,102716;254,102716;254,102716;254,102716;254,102716;254,102716;254,102716;254,102716
Jan 2, 2050 11:00 PM;226,787505;226,787505;226,787505;226,787505;226,787505;226,787505;226,787505;226,787505;226,787505;226,787505
Jan 3, 2050 12:00 AM;199,825502;199,825502;199,825502;199,825502;199,825502;199,825502;199,825502;199,825502;199,825502;199,825502
Jan 3, 2050 1:00 AM;181,398727;181,398727;181,398727;181,398727;181,398727;181,398727;181,398727;181,398727;181,398727;181,398727
Jan 3, 2050 2:00 AM;171,811912;171,811912;171,811912;171,811912;171,811912;171,811912;171,811912;171,811912;171,811912;171,811912
Jan 3, 2050 3:00 AM;167,489856;167,489856;167,489856;167,489856;167,489856;167,489856;167,489856;167,489856;167,489856;167,489856
Jan 3, 2050 4:00 AM;167,346867;167,346867;167,346867;167,346867;167,346867;167,346867;167,346867;167,346867;167,346867;167,346867
Jan 3, 2050 5:00 AM;172,845474;172,845474;172,845474;172,845474;172,845474;172,845474;172,845474;172,845474;172,845474;172,845474
Jan 3, 2050 6:00 AM;187,543096;187,543096;187,543096;187,543096;187,543096;187,543096;187,543096;187,543096;187,543096;187,543096
Jan 3, 2050 7:00 AM;211,731802;211,731802;211,731802;211,731802;211,731802;211,731802;211,731802;211,731802;211,731802;211,731802
Jan 3, 2050 8:00 AM;231,029419;231,029419;231,029419;231,029419;231,029419;231,029419;231,029419;231,029419;231,029419;231,029419
Jan 3, 2050 9:00 AM;253,065744;253,065744;253,065744;253,065744;253,065744;253,065744;253,065744;253,065744;253,065744;253,065744
Jan 3, 2050 10:00 AM;259,153357;259,153357;259,153357;259,153357;259,153357;259,153357;259,153357;259,153357;259,153357;259,153357
Jan 3, 2050 11:00 AM;255,269036;255,269036;255,269036;255,269036;255,269036;255,269036;255,269036;255,269036;255,269036;255,269036
Jan 3, 2050 12:00 PM;250,111458;250,111458;250,111458;250,111458;250,111458;250,111458;250,111458;250,111458;250,111458;250,111458
Jan 3, 2050 1:00 PM;243,003194;243,003194;243,003194;243,003194;243,003194;243,003194;243,003194;243,003194;243,003194;243,003194
Jan 3, 2050 2:00 PM;237,013262;237,013262;237,013262;237,013262;237,013262;237,013262;237,013262;237,013262;237,013262;237,013262
Jan 3, 2050 3:00 PM;242,137467;242,137467;242,137467;242,137467;242,137467;242,137467;242,137467;242,137467;242,137467;242,137467
Jan 3, 2050 4:00 PM;259,684388;259,684388;259,684388;259,684388;259,684388;259,684388;259,684388;259,684388;259,684388;259,684388
Jan 3, 2050 5:00 PM;298,163673;298,163673;298,163673;298,163673;298,163673;298,163673;298,163673;298,163673;298,163673;298,163673
Jan 3, 2050 6:00 PM;294,533906;294,533906;294,533906;294,533906;294,533906;294,533906;294,533906;294,533906;294,533906;294,533906
Jan 3, 2050 7:00 PM;291,718955;291,718955;291,718955;291,718955;291,718955;291,718955;291,718955;291,718955;291,718955;291,718955
Jan 3, 2050 8:00 PM;278,014701;278,014701;278,014701;278,014701;278,014701;278,014701;278,014701;278,014701;278,014701;278,014701
Jan 3, 2050 9:00 PM;264,842209;264,842209;264,842209;264,842209;264,842209;264,842209;264,842209;264,842209;264,842209;264,842209
