TimeZone;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris
DateTime;Test case 0;Test case 1;Test case 8;Test case 9;Test case 6;Test case 7;Test case 4;Test case 5;Test case 2;Test case 3
Jan 1, 2050 12:00 AM;5393,54889;5393,54889;5393,54889;5393,54889;5393,54889;5393,54889;5393,54889;5393,54889;5393,54889;5393,54889
Jan 1, 2050 1:00 AM;4934,652587;4934,652587;4934,652587;4934,652587;4934,652587;4934,652587;4934,652587;4934,652587;4934,652587;4934,652587
Jan 1, 2050 2:00 AM;3481,21655;3481,21655;3481,21655;3481,21655;3481,21655;3481,21655;3481,21655;3481,21655;3481,21655;3481,21655
Jan 1, 2050 3:00 AM;2002,469826;2002,469826;2002,469826;2002,469826;2002,469826;2002,469826;2002,469826;2002,469826;2002,469826;2002,469826
Jan 1, 2050 4:00 AM;1536,121498;1536,121498;1536,121498;1536,121498;1536,121498;1536,121498;1536,121498;1536,121498;1536,121498;1536,121498
Jan 1, 2050 5:00 AM;1781,208714;1781,208714;1781,208714;1781,208714;1781,208714;1781,208714;1781,208714;1781,208714;1781,208714;1781,208714
Jan 1, 2050 6:00 AM;2215,522066;2215,522066;2215,522066;2215,522066;2215,522066;2215,522066;2215,522066;2215,522066;2215,522066;2215,522066
Jan 1, 2050 7:00 AM;1166,614568;1166,614568;1166,614568;1166,614568;1166,614568;1166,614568;1166,614568;1166,614568;1166,614568;1166,614568
Jan 1, 2050 8:00 AM;859,68864;859,68864;859,68864;859,68864;859,68864;859,68864;859,68864;859,68864;859,68864;859,68864
Jan 1, 2050 9:00 AM;696,541682;696,541682;696,541682;696,541682;696,541682;696,541682;696,541682;696,541682;696,541682;696,541682
Jan 1, 2050 10:00 AM;543,824649;543,824649;543,824649;543,824649;543,824649;543,824649;543,824649;543,824649;543,824649;543,824649
Jan 1, 2050 11:00 AM;1011,661927;1011,661927;1011,661927;1011,661927;1011,661927;1011,661927;1011,661927;1011,661927;1011,661927;1011,661927
Jan 1, 2050 12:00 PM;2377,18153;2377,18153;2377,18153;2377,18153;2377,18153;2377,18153;2377,18153;2377,18153;2377,18153;2377,18153
Jan 1, 2050 1:00 PM;1776,74041;1776,74041;1776,74041;1776,74041;1776,74041;1776,74041;1776,74041;1776,74041;1776,74041;1776,74041
Jan 1, 2050 2:00 PM;1008,682572;1008,682572;1008,682572;1008,682572;1008,682572;1008,682572;1008,682572;1008,682572;1008,682572;1008,682572
Jan 1, 2050 3:00 PM;734,535368;734,535368;734,535368;734,535368;734,535368;734,535368;734,535368;734,535368;734,535368;734,535368
Jan 1, 2050 4:00 PM;607,146488;607,146488;607,146488;607,146488;607,146488;607,146488;607,146488;607,146488;607,146488;607,146488
Jan 1, 2050 5:00 PM;762,844331;762,844331;762,844331;762,844331;762,844331;762,844331;762,844331;762,844331;762,844331;762,844331
Jan 1, 2050 6:00 PM;899,172731;899,172731;899,172731;899,172731;899,172731;899,172731;899,172731;899,172731;899,172731;899,172731
Jan 1, 2050 7:00 PM;1087,647842;1087,647842;1087,647842;1087,647842;1087,647842;1087,647842;1087,647842;1087,647842;1087,647842;1087,647842
Jan 1, 2050 8:00 PM;1209,823215;1209,823215;1209,823215;1209,823215;1209,823215;1209,823215;1209,823215;1209,823215;1209,823215;1209,823215
Jan 1, 2050 9:00 PM;1711,928166;1711,928166;1711,928166;1711,928166;1711,928166;1711,928166;1711,928166;1711,928166;1711,928166;1711,928166
Jan 1, 2050 10:00 PM;5086,618596;5086,618596;5086,618596;5086,618596;5086,618596;5086,618596;5086,618596;5086,618596;5086,618596;5086,618596
Jan 1, 2050 11:00 PM;6730,008506;6730,008506;6730,008506;6730,008506;6730,008506;6730,008506;6730,008506;6730,008506;6730,008506;6730,008506
Jan 2, 2050 12:00 AM;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416
Jan 2, 2050 1:00 AM;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951
Jan 2, 2050 2:00 AM;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026
Jan 2, 2050 3:00 AM;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047
Jan 2, 2050 4:00 AM;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681
Jan 2, 2050 5:00 AM;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694
Jan 2, 2050 6:00 AM;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082
Jan 2, 2050 7:00 AM;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652
Jan 2, 2050 8:00 AM;803,817371;803,817371;803,817371;803,817371;803,817371;803,817371;803,817371;803,817371;803,817371;803,817371
Jan 2, 2050 9:00 AM;651,098882;651,098882;651,098882;651,098882;651,098882;651,098882;651,098882;651,098882;651,098882;651,098882
Jan 2, 2050 10:00 AM;508,066571;508,066571;508,066571;508,066571;508,066571;508,066571;508,066571;508,066571;508,066571;508,066571
Jan 2, 2050 11:00 AM;945,360733;945,360733;945,360733;945,360733;945,360733;945,360733;945,360733;945,360733;945,360733;945,360733
Jan 2, 2050 12:00 PM;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318
Jan 2, 2050 1:00 PM;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681
Jan 2, 2050 2:00 PM;942,379923;942,379923;942,379923;942,379923;942,379923;942,379923;942,379923;942,379923;942,379923;942,379923
Jan 2, 2050 3:00 PM;686,85696;686,85696;686,85696;686,85696;686,85696;686,85696;686,85696;686,85696;686,85696;686,85696
Jan 2, 2050 4:00 PM;567,662397;567,662397;567,662397;567,662397;567,662397;567,662397;567,662397;567,662397;567,662397;567,662397
Jan 2, 2050 5:00 PM;712,931772;712,931772;712,931772;712,931772;712,931772;712,931772;712,931772;712,931772;712,931772;712,931772
Jan 2, 2050 6:00 PM;839,575449;839,575449;839,575449;839,575449;839,575449;839,575449;839,575449;839,575449;839,575449;839,575449
Jan 2, 2050 7:00 PM;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889
Jan 2, 2050 8:00 PM;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085
Jan 2, 2050 9:00 PM;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145
Jan 2, 2050 10:00 PM;4753,620768;4753,620768;4753,620768;4753,620768;4753,620768;4753,620768;4753,620768;4753,620768;4753,620768;4753,620768
Jan 2, 2050 11:00 PM;6291,226849;6291,226849;6291,226849;6291,226849;6291,226849;6291,226849;6291,226849;6291,226849;6291,226849;6291,226849
Jan 3, 2050 12:00 AM;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416;5040,436416
Jan 3, 2050 1:00 AM;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951;4612,075951
Jan 3, 2050 2:00 AM;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026;3253,26026
Jan 3, 2050 3:00 AM;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047;1872,103047
Jan 3, 2050 4:00 AM;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681;1435,54681
Jan 3, 2050 5:00 AM;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694;1665,003694
Jan 3, 2050 6:00 AM;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082;2071,008082
Jan 3, 2050 7:00 AM;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652;1090,628652
Jan 3, 2050 8:00 AM;803,817371;803,817371;803,817371;803,817371;803,817371;803,817371;803,817371;803,817371;803,817371;803,817371
Jan 3, 2050 9:00 AM;651,098882;651,098882;651,098882;651,098882;651,098882;651,098882;651,098882;651,098882;651,098882;651,098882
Jan 3, 2050 10:00 AM;508,066571;508,066571;508,066571;508,066571;508,066571;508,066571;508,066571;508,066571;508,066571;508,066571
Jan 3, 2050 11:00 AM;945,360733;945,360733;945,360733;945,360733;945,360733;945,360733;945,360733;945,360733;945,360733;945,360733
Jan 3, 2050 12:00 PM;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318;2222,2318
Jan 3, 2050 1:00 PM;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681;1661,277681
Jan 3, 2050 2:00 PM;942,379923;942,379923;942,379923;942,379923;942,379923;942,379923;942,379923;942,379923;942,379923;942,379923
Jan 3, 2050 3:00 PM;686,85696;686,85696;686,85696;686,85696;686,85696;686,85696;686,85696;686,85696;686,85696;686,85696
Jan 3, 2050 4:00 PM;567,662397;567,662397;567,662397;567,662397;567,662397;567,662397;567,662397;567,662397;567,662397;567,662397
Jan 3, 2050 5:00 PM;712,931772;712,931772;712,931772;712,931772;712,931772;712,931772;712,931772;712,931772;712,931772;712,931772
Jan 3, 2050 6:00 PM;839,575449;839,575449;839,575449;839,575449;839,575449;839,575449;839,575449;839,575449;839,575449;839,575449
Jan 3, 2050 7:00 PM;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889;1016,876889
Jan 3, 2050 8:00 PM;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085;1129,366085
Jan 3, 2050 9:00 PM;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145;1600,19145
