TimeZone;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris;Europe/Paris
DateTime;Test case 0;Test case 1;Test case 8;Test case 9;Test case 6;Test case 7;Test case 4;Test case 5;Test case 2;Test case 3
Jan 1, 2050 12:00 AM;692,717741;692,717741;692,717741;692,717741;692,717741;692,717741;692,717741;692,717741;692,717741;692,717741
Jan 1, 2050 1:00 AM;654,97753;654,97753;654,97753;654,97753;654,97753;654,97753;654,97753;654,97753;654,97753;654,97753
Jan 1, 2050 2:00 AM;616,208312;616,208312;616,208312;616,208312;616,208312;616,208312;616,208312;616,208312;616,208312;616,208312
Jan 1, 2050 3:00 AM;569,13436;569,13436;569,13436;569,13436;569,13436;569,13436;569,13436;569,13436;569,13436;569,13436
Jan 1, 2050 4:00 AM;546,853803;546,853803;546,853803;546,853803;546,853803;546,853803;546,853803;546,853803;546,853803;546,853803
Jan 1, 2050 5:00 AM;532,77402;532,77402;532,77402;532,77402;532,77402;532,77402;532,77402;532,77402;532,77402;532,77402
Jan 1, 2050 6:00 AM;523,96874;523,96874;523,96874;523,96874;523,96874;523,96874;523,96874;523,96874;523,96874;523,96874
Jan 1, 2050 7:00 AM;535,532799;535,532799;535,532799;535,532799;535,532799;535,532799;535,532799;535,532799;535,532799;535,532799
Jan 1, 2050 8:00 AM;576,328747;576,328747;576,328747;576,328747;576,328747;576,328747;576,328747;576,328747;576,328747;576,328747
Jan 1, 2050 9:00 AM;627,229951;627,229951;627,229951;627,229951;627,229951;627,229951;627,229951;627,229951;627,229951;627,229951
Jan 1, 2050 10:00 AM;660,879161;660,879161;660,879161;660,879161;660,879161;660,879161;660,879161;660,879161;660,879161;660,879161
Jan 1, 2050 11:00 AM;684,01594;684,01594;684,01594;684,01594;684,01594;684,01594;684,01594;684,01594;684,01594;684,01594
Jan 1, 2050 12:00 PM;699,500622;699,500622;699,500622;699,500622;699,500622;699,500622;699,500622;699,500622;699,500622;699,500622
Jan 1, 2050 1:00 PM;682,091726;682,091726;682,091726;682,091726;682,091726;682,091726;682,091726;682,091726;682,091726;682,091726
Jan 1, 2050 2:00 PM;670,342369;670,342369;670,342369;670,342369;670,342369;670,342369;670,342369;670,342369;670,342369;670,342369
Jan 1, 2050 3:00 PM;663,16579;663,16579;663,16579;663,16579;663,16579;663,16579;663,16579;663,16579;663,16579;663,16579
Jan 1, 2050 4:00 PM;687,023067;687,023067;687,023067;687,023067;687,023067;687,023067;687,023067;687,023067;687,023067;687,023067
Jan 1, 2050 5:00 PM;703,165678;703,165678;703,165678;703,165678;703,165678;703,165678;703,165678;703,165678;703,165678;703,165678
Jan 1, 2050 6:00 PM;706,550621;706,550621;706,550621;706,550621;706,550621;706,550621;706,550621;706,550621;706,550621;706,550621
Jan 1, 2050 7:00 PM;729,707134;729,707134;729,707134;729,707134;729,707134;729,707134;729,707134;729,707134;729,707134;729,707134
